         1378372 function calls (1376121 primitive calls) in 21.174 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     1080    0.000    0.000    0.000    0.000 {pandas._libs.lib.is_integer}
       62    0.000    0.000    0.001    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/pandas/core/frame.py:3876(_get_item_cache)
       54    0.000    0.000    0.001    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/pandas/core/indexes/base.py:2218(is_object)
       64    0.000    0.000    0.000    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/pandas/core/indexes/base.py:605(_simple_new)
        3    0.000    0.000    0.000    0.000 {built-in method _operator.sub}
      459    0.000    0.000    0.000    0.000 {built-in method sys.intern}
      374    0.000    0.000    0.002    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/pandas/core/internals/managers.py:158(blknos)
      360    0.000    0.000    0.000    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/pandas/core/indexes/range.py:806(__len__)
    25/10    0.000    0.000    0.002    0.000 /usr/lib/python3.8/sre_parse.py:435(_parse_sub)
  338/283    0.000    0.000    0.024    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/numpy/core/_asarray.py:23(asarray)
      363    0.000    0.000    0.001    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/pandas/core/series.py:562(dtype)
      213    0.000    0.000    0.000    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/pandas/core/dtypes/common.py:1420(is_extension_array_dtype)
       12    0.000    0.000    0.006    0.001 /home/maximw/tfe_env/lib/python3.8/site-packages/pandas/core/series.py:5516(_arith_method)
       68    0.000    0.000    0.002    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/pandas/core/indexes/base.py:3317(get_loc)
       63    0.000    0.000    0.000    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/pandas/core/ops/missing.py:140(dispatch_fill_zeros)
      128    0.000    0.000    0.000    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/pandas/_config/config.py:579(_get_deprecated_option)
       51    0.000    0.000    0.002    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/pandas/core/indexing.py:2357(check_bool_indexer)
       51    0.000    0.000    0.000    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/pandas/core/dtypes/cast.py:464(maybe_promote)
      586    0.000    0.000    0.000    0.000 {pandas._libs.lib.item_from_zerodim}
       51    0.000    0.000    0.000    0.000 {built-in method builtins.repr}
       51    0.000    0.000    0.004    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/pandas/core/array_algos/take.py:54(take_nd)
       54    0.000    0.000    0.001    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/pandas/core/indexes/base.py:4638(_can_hold_identifiers_and_holds_name)
      792    0.000    0.000    0.000    0.000 {pandas._libs.lib.is_float}
       51    0.000    0.000    0.001    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/pandas/core/algorithms.py:1427(take)
        1    0.000    0.000   21.174   21.174 /home/maximw/Github/tfe-ff-benchmark/src/convert/imzml_to_zarr/one_phase.py:572(convert)
     1080    0.000    0.000    0.000    0.000 {pandas._libs.lib.is_iterator}
      208    0.000    0.000    0.000    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/zarr/indexing.py:18(is_integer)
       11    0.000    0.000    0.004    0.000 /usr/lib/python3.8/re.py:289(_compile)
       63    0.000    0.000    0.034    0.001 {method 'extend' of 'list' objects}
      495    0.000    0.000    0.000    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/pandas/core/internals/base.py:43(<genexpr>)
        5    0.000    0.000    0.000    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/pyimzml/metadata.py:35(param_groups_by_id)
       64    0.000    0.000    0.001    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/pandas/_config/config.py:114(_get_option)
       90    0.000    0.000    0.003    0.000 <frozen importlib._bootstrap>:1017(_handle_fromlist)
       56    0.000    0.000    0.000    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/pandas/core/internals/blocks.py:261(make_block_same_class)
       71    0.000    0.000    0.000    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/pandas/core/internals/blocks.py:1941(check_ndim)
      211    0.000    0.000    0.001    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/numpy/core/_methods.py:53(_any)
       51    0.000    0.000    0.014    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/pandas/core/arraylike.py:30(__eq__)
       63    0.000    0.000    0.001    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/numpy/core/_ufunc_config.py:433(__enter__)
      359    0.000    0.000    0.000    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/pandas/core/generic.py:655(ndim)
      846    0.000    0.000    0.000    0.000 {built-in method builtins.callable}
      252    0.000    0.000    0.000    0.000 {built-in method numpy.geterrobj}
      359    0.000    0.000    0.000    0.000 /usr/lib/python3.8/contextlib.py:353(__init__)
       21    0.000    0.000    0.000    0.000 /usr/lib/python3.8/sre_compile.py:276(_optimize_charset)
       58    0.000    0.000    0.003    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/pandas/core/indexing.py:2323(convert_to_index_sliceable)
       51    0.000    0.000    0.004    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/pandas/core/internals/managers.py:680(<listcomp>)
       51    0.000    0.000    0.000    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/pandas/core/dtypes/missing.py:381(array_equivalent)
       68    0.000    0.000    0.000    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/pandas/core/indexes/base.py:5695(_maybe_cast_indexer)
       63    0.000    0.000    0.000    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/numpy/core/_ufunc_config.py:438(__exit__)
      344    0.000    0.000    0.000    0.000 {method 'get' of 'dict' objects}
        9    0.000    0.000    0.001    0.000 /usr/lib/python3.8/json/encoder.py:182(encode)
      277    0.000    0.000    0.001    0.000 /usr/lib/python3.8/json/encoder.py:413(_iterencode)
        7    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:890(_find_spec)
        3    0.000    0.000    0.000    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/pandas/core/internals/blocks.py:352(set_inplace)
       66    0.000    0.000    0.000    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/pandas/core/generic.py:631(_info_axis)
       78    0.000    0.000    0.000    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/pandas/core/indexes/base.py:6381(maybe_extract_name)
       51    0.000    0.000    0.003    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/pandas/core/generic.py:5544(_protect_consolidate)
      481    0.000    0.000    0.000    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/pandas/core/indexes/base.py:4379(_values)
       51    0.000    0.000    0.000    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/pandas/core/dtypes/common.py:1035(is_numeric_v_string_like)
       51    0.000    0.000    0.000    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/pandas/core/indexes/range.py:192(_int64index)
       63    0.000    0.000    0.006    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/pandas/core/computation/expressions.py:223(evaluate)
      227    0.000    0.000    0.000    0.000 {built-in method builtins.max}
       63    0.000    0.000    0.000    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/pandas/core/ops/common.py:74(get_op_result_name)
      130    0.000    0.000    0.000    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/pandas/core/dtypes/common.py:1744(pandas_dtype)
      230    0.000    0.000    0.000    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/pandas/core/dtypes/common.py:144(classes)
        3    0.000    0.000    0.001    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/pandas/core/generic.py:10936(_inplace_method)
  157/121    0.000    0.000    0.000    0.000 /usr/lib/python3.8/json/encoder.py:277(_iterencode_list)
      231    0.000    0.000    0.000    0.000 /usr/lib/python3.8/sre_parse.py:254(get)
       31    0.000    0.000    0.001    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/zarr/storage.py:901(__contains__)
        2    0.000    0.000    0.000    0.000 {built-in method _operator.add}
      230    0.000    0.000    0.000    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/pandas/core/dtypes/common.py:146(<lambda>)
      867    0.000    0.000    0.000    0.000 {method 'isidentifier' of 'str' objects}
      221    0.000    0.000    0.000    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/pandas/core/dtypes/common.py:1543(get_dtype)
       52    0.000    0.000    0.000    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/zarr/indexing.py:825(<listcomp>)
       63    0.000    0.000    0.005    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/pandas/core/computation/expressions.py:63(_evaluate_standard)
      108    0.000    0.000    0.000    0.000 {method 'replace' of 'str' objects}
        1    0.000    0.000   16.301   16.301 /home/maximw/Github/tfe-ff-benchmark/src/convert/imzml_to_zarr/one_phase.py:382(read_binary_data)
      817    0.000    0.000    0.000    0.000 {method 'add' of 'set' objects}
      257    0.000    0.000    0.000    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/zarr/indexing.py:292(<genexpr>)
       57    0.000    0.000    0.000    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/pandas/core/dtypes/common.py:574(is_dtype_equal)
      260    0.000    0.000    0.000    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/zarr/indexing.py:827(<genexpr>)
        9    0.000    0.000    0.000    0.000 /usr/lib/python3.8/json/decoder.py:343(raw_decode)
       51    0.000    0.000    0.000    0.000 /usr/lib/python3.8/contextlib.py:117(__exit__)
      374    0.000    0.000    0.000    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/pandas/core/internals/managers.py:174(blklocs)
        4    0.000    0.000    0.002    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/pandas/core/internals/managers.py:1144(insert)
        7    0.000    0.000    0.000    0.000 {method 'clear' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/pandas/core/internals/managers.py:1950(_stack_arrays)
      459    0.000    0.000    0.000    0.000 /usr/lib/python3.8/collections/__init__.py:385(<genexpr>)
      867    0.000    0.000    0.000    0.000 {method '__contains__' of 'frozenset' objects}
        6    0.000    0.000    0.000    0.000 {built-in method builtins.__build_class__}
       56    0.000    0.000    0.000    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/pandas/core/dtypes/missing.py:144(_isna)
       10    0.000    0.000    0.003    0.000 /usr/lib/python3.8/sre_compile.py:759(compile)
       48    0.000    0.000    0.000    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/pyimzml/ontology/ontology.py:70(lookup_and_convert_cv_param)
      205    0.000    0.000    0.000    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/zarr/indexing.py:240(is_slice)
       29    0.000    0.000    0.000    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/numpy/core/fromnumeric.py:70(_wrapreduction)
      111    0.000    0.000    0.000    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/pandas/core/indexes/range.py:543(equals)
        4    0.000    0.000    0.000    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/numpy/lib/index_tricks.py:317(__getitem__)
      103    0.000    0.000    0.000    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/zarr/core.py:284(shape)
       52    0.000    0.000    0.000    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/zarr/indexing.py:805(check_no_multi_fields)
       68    0.000    0.000    0.000    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/pandas/core/indexes/base.py:2130(is_floating)
       51    0.000    0.000    0.000    0.000 /usr/lib/python3.8/contextlib.py:238(helper)
       54    0.000    0.000    0.002    0.000 {built-in method builtins.sum}
       51    0.000    0.000    0.000    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/pandas/core/generic.py:562(_get_block_manager_axis)
       64    0.000    0.000    0.000    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/pandas/_config/config.py:547(_select_options)
       51    0.000    0.000    0.003    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/pandas/core/generic.py:5562(f)
        5    0.000    0.000    0.000    0.000 {pandas._libs.lib.infer_dtype}
       73    0.000    0.000    0.000    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/pandas/core/construction.py:605(_sanitize_ndim)
       56    0.000    0.000    0.000    0.000 {built-in method pandas._libs.missing.checknull}
        5    0.000    0.000    0.000    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/pyimzml/metadata.py:41(param_groups_list)
       89    0.000    0.000    0.000    0.000 {method 'format' of 'str' objects}
       71    0.000    0.000    0.000    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/pandas/core/internals/blocks.py:1983(extract_pandas_array)
       63    0.000    0.000    0.000    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/pandas/core/construction.py:780(is_empty_data)
       52    0.000    0.000    0.000    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/zarr/util.py:522(check_array_shape)
      430    0.000    0.000    0.000    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/pandas/core/indexes/numeric.py:296(_is_all_dates)
       90    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:121(_path_join)
       10    0.000    0.000    0.000    0.000 /usr/lib/python3.8/sre_compile.py:536(_compile_info)
       51    0.000    0.000    0.000    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/pandas/core/indexes/range.py:347(dtype)
       51    0.000    0.000    0.000    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/pandas/core/series.py:810(__array__)
       51    0.000    0.000    0.000    0.000 /usr/lib/python3.8/contextlib.py:108(__enter__)
        9    0.000    0.000    0.000    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/zarr/storage.py:806(_fromfile)
       64    0.000    0.000    0.001    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/pandas/_config/config.py:242(__call__)
       51    0.000    0.000    0.000    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/pandas/core/array_algos/take.py:301(_get_take_nd_function)
       90    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:123(<listcomp>)
      359    0.000    0.000    0.000    0.000 /usr/lib/python3.8/contextlib.py:359(__exit__)
        9    0.000    0.000    0.001    0.000 /usr/lib/python3.8/json/__init__.py:183(dumps)
       56    0.000    0.000    0.000    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/pandas/core/dtypes/missing.py:61(isna)
      106    0.000    0.000    0.000    0.000 {method 'split' of 'str' objects}
        1    0.000    0.000    0.000    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/pyimzml/ImzMLParser.py:281(__readimzmlmeta)
       66    0.000    0.000    0.000    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/pandas/core/dtypes/cast.py:1727(sanitize_to_nanoseconds)
       52    0.000    0.000    0.000    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/zarr/indexing.py:779(check_fields)
      155    0.000    0.000    0.000    0.000 /usr/lib/python3.8/sre_parse.py:160(__len__)
      177    0.000    0.000    0.000    0.000 /usr/lib/python3.8/sre_parse.py:249(match)
        7    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:1367(_get_spec)
        2    0.000    0.000    0.001    0.001 /home/maximw/tfe_env/lib/python3.8/site-packages/zarr/storage.py:360(_init_array_metadata)
        9    0.000    0.000    0.000    0.000 /usr/lib/python3.8/json/encoder.py:204(iterencode)
       66    0.000    0.000    0.000    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/pandas/core/common.py:526(require_length_match)
        4    0.000    0.000    0.001    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/zarr/core.py:131(__init__)
       64    0.000    0.000    0.000    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/pandas/_config/config.py:618(_warn_if_deprecated)
        7    0.000    0.000    0.032    0.005 /home/maximw/tfe_env/lib/python3.8/site-packages/pandas/core/frame.py:3587(__setitem__)
        7    0.000    0.000    0.004    0.001 /home/maximw/tfe_env/lib/python3.8/site-packages/pandas/core/frame.py:3749(_set_item_mgr)
        4    0.000    0.000    0.001    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/pandas/core/indexes/base.py:5956(insert)
       10    0.000    0.000    0.002    0.000 /usr/lib/python3.8/sre_parse.py:937(parse)
      127    0.000    0.000    0.000    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/pandas/core/generic.py:324(attrs)
      226    0.000    0.000    0.000    0.000 /usr/lib/python3.8/typing.py:1149(cast)
        1    0.000    0.000    0.000    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/pyimzml/metadata.py:233(__init__)
      7/2    0.000    0.000    0.043    0.021 <frozen importlib._bootstrap>:986(_find_and_load)
       29    0.000    0.000    0.000    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/numpy/core/fromnumeric.py:2912(prod)
       63    0.000    0.000    0.000    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/numpy/core/_ufunc_config.py:429(__init__)
       51    0.000    0.000    0.000    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/pandas/core/generic.py:3837(_set_is_copy)
        1    0.000    0.000    0.000    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/pandas/core/roperator.py:8(radd)
        2    0.000    0.000    0.000    0.000 {built-in method posix.listdir}
        4    0.000    0.000    0.001    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/zarr/hierarchy.py:97(__init__)
      360    0.000    0.000    0.000    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/pandas/core/base.py:308(ndim)
      123    0.000    0.000    0.000    0.000 /usr/lib/python3.8/sre_parse.py:172(append)
       51    0.000    0.000    0.002    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/pandas/core/internals/managers.py:606(consolidate)
       15    0.000    0.000    0.000    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/numpy/core/_dtype.py:321(_name_get)
      153    0.000    0.000    0.000    0.000 {pandas._libs.algos.ensure_platform_int}
       51    0.000    0.000    0.003    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/pandas/core/generic.py:5558(_consolidate_inplace)
       27    0.000    0.000    0.000    0.000 /usr/lib/python3.8/sre_parse.py:355(_escape)
       51    0.000    0.000    0.000    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/pandas/core/internals/base.py:34(__len__)
       68    0.000    0.000    0.000    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/pandas/core/indexes/base.py:756(_reset_identity)
       18    0.000    0.000    0.001    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/zarr/storage.py:91(contains_array)
       90    0.000    0.000    0.000    0.000 /usr/lib/python3.8/sre_parse.py:286(tell)
      254    0.000    0.000    0.000    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/pandas/core/generic.py:345(flags)
      7/2    0.000    0.000    0.043    0.021 <frozen importlib._bootstrap>:956(_find_and_load_unlocked)
      359    0.000    0.000    0.000    0.000 /usr/lib/python3.8/contextlib.py:356(__enter__)
       10    0.000    0.000    0.000    0.000 /usr/lib/python3.8/enum.py:938(__and__)
       67    0.000    0.000    0.002    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/pandas/core/indexes/base.py:6279(ensure_index)
       52    0.000    0.000    0.000    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/pandas/core/indexes/base.py:725(is_)
        2    0.000    0.000    0.000    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/pandas/core/indexing.py:984(_is_scalar_access)
       21    0.000    0.000    0.000    0.000 /usr/lib/python3.8/sre_compile.py:249(_compile_charset)
       75    0.000    0.000    0.000    0.000 /usr/lib/python3.8/sre_parse.py:111(__init__)
       73    0.000    0.000    0.000    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/pandas/core/construction.py:662(_maybe_repeat)
        2    0.000    0.000    0.000    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/numpy/lib/ufunclike.py:127(isposinf)
       18    0.000    0.000    0.000    0.000 {built-in method builtins.sorted}
       52    0.000    0.000    0.000    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/zarr/core.py:239(store)
       73    0.000    0.000    0.000    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/pandas/core/construction.py:642(_sanitize_str_dtypes)
        4    0.000    0.000    0.005    0.001 /usr/lib/python3.8/functools.py:947(__get__)
       17    0.000    0.000    0.000    0.000 /usr/lib/python3.8/sre_parse.py:295(_class_escape)
       63    0.000    0.000    0.000    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/pandas/core/ops/dispatch.py:11(should_extension_dispatch)
        4    0.000    0.000    0.000    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/zarr/meta.py:32(decode_array_metadata)
       37    0.000    0.000    0.000    0.000 {method 'update' of 'dict' objects}
       81    0.000    0.000    0.000    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/pandas/core/dtypes/common.py:1409(is_1d_only_ea_dtype)
        2    0.000    0.000    0.000    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/zarr/meta.py:174(encode_fill_value)
       57    0.000    0.000    0.000    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/pyimzml/ontology/ontology.py:41(convert_xml_value)
        9    0.000    0.000    0.000    0.000 /usr/lib/python3.8/json/decoder.py:332(decode)
       12    0.000    0.000    0.004    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/pandas/core/ops/array_ops.py:185(arithmetic_op)
        4    0.000    0.000    0.001    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/zarr/core.py:182(_load_metadata_nosync)
      127    0.000    0.000    0.000    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/pandas/core/flags.py:51(allows_duplicate_labels)
        9    0.000    0.000    0.000    0.000 /usr/lib/python3.8/json/encoder.py:259(_make_iterencode)
       74    0.000    0.000    0.000    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/numpy/core/_asarray.py:110(asanyarray)
        7    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:157(_get_module_lock)
       17    0.000    0.000    0.000    0.000 /usr/lib/python3.8/sre_parse.py:432(_uniq)
        1    0.000    0.000    4.795    4.795 /home/maximw/tfe_env/lib/python3.8/site-packages/pyimzml/ImzMLParser.py:73(__init__)
       93    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:222(_verbose_message)
      103    0.000    0.000    0.000    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/zarr/core.py:213(_refresh_metadata)
       13    0.000    0.000    0.000    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/zarr/storage.py:99(contains_group)
       56    0.000    0.000    0.000    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/pandas/core/internals/managers.py:468(is_consolidated)
        8    0.000    0.000    0.000    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/numpy/core/numerictypes.py:575(_can_coerce_all)
        1    0.000    0.000   16.312   16.312 /home/maximw/Github/tfe-ff-benchmark/src/convert/imzml_to_zarr/one_phase.py:314(run)
       32    0.000    0.000    0.000    0.000 /usr/lib/python3.8/sre_compile.py:423(_simple)
       64    0.000    0.000    0.000    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/pandas/_config/config.py:606(_translate_key)
       11    0.000    0.000    0.000    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/numpy/core/numeric.py:288(full)
        9    0.000    0.000    0.001    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/zarr/util.py:27(json_dumps)
       10    0.000    0.000    0.000    0.000 /usr/lib/python3.8/sre_parse.py:224(__init__)
       28    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(product)
       52    0.000    0.000    0.000    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/zarr/indexing.py:164(check_selection_length)
       17    0.000    0.000    0.001    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/pyimzml/metadata.py:26(param_group)
        7    0.000    0.000    0.029    0.004 /home/maximw/tfe_env/lib/python3.8/site-packages/pandas/core/frame.py:3774(_set_item)
        3    0.000    0.000    0.004    0.001 /home/maximw/tfe_env/lib/python3.8/site-packages/zarr/hierarchy.py:647(_write_op)
       14    0.000    0.000    0.000    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/pandas/core/common.py:224(asarray_tuplesafe)
        4    0.000    0.000    0.000    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/numpy/core/_asarray.py:293(require)
       67    0.000    0.000    0.000    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/pandas/core/internals/blocks.py:344(dtype)
      4/3    0.000    0.000    0.042    0.014 <frozen importlib._bootstrap>:650(_load_unlocked)
        9    0.000    0.000    0.001    0.000 {built-in method _codecs.decode}
        4    0.000    0.000    0.001    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/zarr/storage.py:208(_require_parent_group)
       19    0.000    0.000    0.000    0.000 {method 'match' of 're.Pattern' objects}
        6    0.000    0.000    0.000    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/pandas/core/indexes/base.py:767(_engine)
        4    0.000    0.000    0.000    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/pandas/core/internals/managers.py:2018(_fast_count_smallints)
       29    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(prod)
       55    0.000    0.000    0.000    0.000 {method 'insert' of 'list' objects}
       51    0.000    0.000    0.000    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/zarr/core.py:318(order)
       52    0.000    0.000    0.000    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/zarr/indexing.py:174(<genexpr>)
        9    0.000    0.000    0.001    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/numcodecs/compat.py:126(ensure_text)
        2    0.000    0.000    0.003    0.001 /home/maximw/tfe_env/lib/python3.8/site-packages/zarr/creation.py:19(create)
       52    0.000    0.000    0.000    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/zarr/indexing.py:214(ensure_tuple)
        9    0.000    0.000    0.001    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/zarr/util.py:33(json_loads)
        3    0.000    0.000    0.000    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/pandas/core/ops/missing.py:77(mask_zero_div_zero)
       38    0.000    0.000    0.000    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/zarr/util.py:325(<listcomp>)
        1    0.000    0.000    0.000    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/pandas/core/internals/managers.py:1811(_form_blocks)
        2    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:1034(get_data)
        2    0.000    0.000    0.000    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/pyimzml/metadata.py:44(refs_list)
        1    0.000    0.000    0.008    0.008 /home/maximw/Github/tfe-ff-benchmark/src/convert/imzml_to_zarr/one_phase.py:346(create_zarr_arrays)
        4    0.000    0.000    0.001    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/zarr/hierarchy.py:318(__getitem__)
        7    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:103(release)
        9    0.000    0.000    0.000    0.000 /usr/lib/python3.8/json/__init__.py:299(loads)
        3    0.000    0.000    0.002    0.001 /home/maximw/tfe_env/lib/python3.8/site-packages/zarr/storage.py:492(_init_group_metadata)
        2    0.000    0.000    0.004    0.002 /home/maximw/tfe_env/lib/python3.8/site-packages/pandas/core/frame.py:3545(_get_value)
       51    0.000    0.000    0.000    0.000 /home/maximw/tfe_env/lib/python3.8/site-packages/pandas/core/series.py:730(__len__)
